fecha,municipio,pm10,pm25,o3,precipitacion,humedadrelativa,temperatura,dia_semana
2015-08-03 00:00:00,88,38.304666137243,,48.4426,0,64.1,24.1,1
2015-08-03 00:00:00,129,44.9218198072906,21.5,54.836075,0,54.8,22.8,1
2015-08-03 00:00:00,212,25.33,,,0,64.1,24.1,1
2015-08-03 00:00:00,266,,,,0,54.8,22.8,1
2015-08-03 00:00:00,308,44,,,0,64.1,24.1,1
2015-08-03 00:00:00,360,42.8514047262954,19.3562399987873,46.7213,0,54.8,22.8,1
2015-08-03 00:00:00,380,44.2777799837965,31.7,,0,54.8,22.8,1
2015-08-03 00:00:00,631,47,,,0,54.8,22.8,1
2015-08-02 00:00:00,1,39.8313472905281,31.2222291772691,45.9618079111547,2.3,51,25.5,0
2015-08-02 00:00:00,79,26.67,,57.5409875,10,70.3,23.6,0
2015-08-02 00:00:00,88,38.4167205121175,,52.13115,10,70.3,23.6,0
2015-08-02 00:00:00,129,45.5687391073704,25.2,76.4754125,0,62.2,22,0
2015-08-02 00:00:00,212,24.67,,,10,70.3,23.6,0
2015-08-02 00:00:00,266,,,,0,62.2,22,0
2015-08-02 00:00:00,308,39,,,10,70.3,23.6,0
2015-08-02 00:00:00,360,34.9584142699821,16.0891221589193,58.3278875,0,62.2,22,0
2015-08-02 00:00:00,380,46.9126183915395,27.4,,0,62.2,22,0
2015-08-02 00:00:00,631,47,,,0,62.2,22,0
2015-08-01 00:00:00,1,50.2360329488718,36.874153122962,54.6477380681385,0,49,25.9,6
2015-08-01 00:00:00,79,23.33,,46.5,0,74,22.6,6
2015-08-01 00:00:00,88,40.3209436334868,,52.1311375,0,74,22.6,6
2015-08-01 00:00:00,129,51.3196375496656,28.5,70.3278625,0,59.6,21.8,6
2015-08-01 00:00:00,212,24,,,0,74,22.6,6
2015-08-01 00:00:00,266,,,,0,59.6,21.8,6
2015-08-01 00:00:00,308,43,,,0,74,22.6,6
2015-08-01 00:00:00,360,45.5256956607229,18.0250335017559,58.10655,0,59.6,21.8,6
2015-08-01 00:00:00,380,49.4961370708175,35.3,,0,59.6,21.8,6
2015-08-01 00:00:00,631,47,,,0,59.6,21.8,6
2015-07-31 00:00:00,1,56.8843502272163,38.8287188383802,50.4468674192766,0,50,24.8,5
2015-07-31 00:00:00,79,20,,61.2295125,3,66.6,23.7,5
2015-07-31 00:00:00,88,43.9691875431664,,45.2458875,3,66.6,23.7,5
2015-07-31 00:00:00,129,59.092768587014,34,70.819675,0,62.6,21.5,5
2015-07-31 00:00:00,212,26,,,3,66.6,23.7,5
2015-07-31 00:00:00,266,,,,0,62.6,21.5,5
2015-07-31 00:00:00,308,51,,,3,66.6,23.7,5
2015-07-31 00:00:00,360,52.1343041122837,20.1988403553408,56.5573875,0,62.6,21.5,5
2015-07-31 00:00:00,380,51.7709579923115,41.7,,0,62.6,21.5,5
2015-07-31 00:00:00,631,41,,,0,62.6,21.5,5
2015-07-30 00:00:00,1,55.0174528720132,36.0796984479571,62.7094699316271,0,48,25.8,4
2015-07-30 00:00:00,79,21.67,,59.7049,0,74,22,4
2015-07-30 00:00:00,88,41.274519989261,,54.836075,0,74,22,4
2015-07-30 00:00:00,129,54.1048932135247,27.4,85.0819875,0.4,70.9,20.2,4
2015-07-30 00:00:00,212,28,,,0,74,22,4
2015-07-30 00:00:00,266,,,,0.4,70.9,20.2,4
2015-07-30 00:00:00,308,36,,,0,74,22,4
2015-07-30 00:00:00,360,49.2468682433845,23.1594555122621,91.721325,0.4,70.9,20.2,4
2015-07-30 00:00:00,380,51.9198151136288,39.5,,0.4,70.9,20.2,4
2015-07-30 00:00:00,631,43,,,0.4,70.9,20.2,4
2015-07-29 00:00:00,1,48.5928029700117,33.3338773244445,39.8642672472956,0,50,25.1,3
2015-07-29 00:00:00,79,23.33,,60.7377,0,71.6,22,3
2015-07-29 00:00:00,88,39.3572091160324,,52.3770625,0,71.6,22,3
2015-07-29 00:00:00,129,54.5377793872389,25.8,79.672125,0.2,63.8,20.9,3
2015-07-29 00:00:00,212,30,,,0,71.6,22,3
2015-07-29 00:00:00,266,,,,0.2,63.8,20.9,3
2015-07-29 00:00:00,308,42,,,0,71.6,22,3
2015-07-29 00:00:00,360,40.2139686001939,17.2200130764113,47.5327875,0.2,63.8,20.9,3
2015-07-29 00:00:00,380,52.3331754333989,36.3,,0.2,63.8,20.9,3
2015-07-29 00:00:00,631,45,,,0.2,63.8,20.9,3
2015-07-28 00:00:00,1,59.807453941714,41.8782373992172,61.0025554616012,0,61,24.4,2
2015-07-28 00:00:00,79,25,,49.6721125,0,69.3,23.8,2
2015-07-28 00:00:00,88,50.3842163332913,,53.6065875,0,69.3,23.8,2
2015-07-28 00:00:00,129,59.655516244323,34.5,84.344275,0,59.6,21.7,2
2015-07-28 00:00:00,212,30.33,,,0,69.3,23.8,2
2015-07-28 00:00:00,266,,,,0,59.6,21.7,2
2015-07-28 00:00:00,308,53,,,0,69.3,23.8,2
2015-07-28 00:00:00,360,50.6514202326532,28.5096231518264,58.0327875,0,59.6,21.7,2
2015-07-28 00:00:00,380,53.3083998508257,52.4,,0,59.6,21.7,2
2015-07-28 00:00:00,631,47,,,0,59.6,21.7,2
2015-07-27 00:00:00,1,52.3252650782748,37.962976754009,51.3568932622471,0.9,66,23.3,1
2015-07-27 00:00:00,79,31,,41.2131125,2,73.8,22.7,1
2015-07-27 00:00:00,88,45.6907530286474,,46.2295,2,73.8,22.7,1
2015-07-27 00:00:00,129,56.7049076321421,28.6,72.049175,0,58,22.3,1
2015-07-27 00:00:00,212,30.67,,,2,73.8,22.7,1
2015-07-27 00:00:00,266,,,,0,58,22.3,1
2015-07-27 00:00:00,308,48,,,2,73.8,22.7,1
2015-07-27 00:00:00,360,46.0821908967565,19.9491842671613,63.1967375,0,58,22.3,1
2015-07-27 00:00:00,380,49.9266942732577,40.3,,0,58,22.3,1
2015-07-27 00:00:00,631,45,,,0,58,22.3,1
2015-07-26 00:00:00,1,42.306913253407,32.4918906807454,42.5979234807646,3.6,65,23.6,0
2015-07-26 00:00:00,79,37,,31.180325,15,64.1,22.5,0
2015-07-26 00:00:00,88,41.8439180314796,,51.88525,15,64.1,22.5,0
2015-07-26 00:00:00,129,53.5179109049254,23.8,66.6393625,0,55.1,21.4,0
2015-07-26 00:00:00,212,31,,,15,64.1,22.5,0
2015-07-26 00:00:00,266,,,,0,55.1,21.4,0
2015-07-26 00:00:00,308,55,,,15,64.1,22.5,0
2015-07-26 00:00:00,360,47.1630469321974,24.7524235479061,60,0,55.1,21.4,0
2015-07-26 00:00:00,380,46.3361525946597,36,,0,55.1,21.4,0
2015-07-26 00:00:00,631,44,,,0,55.1,21.4,0
2015-07-25 00:00:00,1,55.7096557388311,43.313533268714,49.2485482888724,37.4,82,21,6
2015-07-25 00:00:00,79,43,,66.1475375,14,63.4,23,6
2015-07-25 00:00:00,88,35.7184939415083,,56.3115,14,63.4,23,6
2015-07-25 00:00:00,129,56.2400148103662,26.5,84.836075,0,55.4,21.7,6
2015-07-25 00:00:00,212,28,,,14,63.4,23,6
2015-07-25 00:00:00,266,,,,0,55.4,21.7,6
2015-07-25 00:00:00,308,51,,,14,63.4,23,6
2015-07-25 00:00:00,360,50.8963955778887,26.8409506115082,69.3442625,0,55.4,21.7,6
2015-07-25 00:00:00,380,43.1130546197766,44.2,,0,55.4,21.7,6
2015-07-25 00:00:00,631,42,,,0,55.4,21.7,6
2015-07-24 00:00:00,1,53.6692934654858,41.4176165835212,62.4300031876586,16.8,70,22.3,5
2015-07-24 00:00:00,79,34.33,,70.5737875,15,70,22.7,5
2015-07-24 00:00:00,88,45.2261318084784,,58.0327875,15,70,22.7,5
2015-07-24 00:00:00,129,48.8091694459885,29.7,75.9836125,0,62.4,20.8,5
2015-07-24 00:00:00,212,25,,,15,70,22.7,5
2015-07-24 00:00:00,266,,,,0,62.4,20.8,5
2015-07-24 00:00:00,308,56,,,15,70,22.7,5
2015-07-24 00:00:00,360,54.1840547899624,24.7662691920453,60.073775,0,62.4,20.8,5
2015-07-24 00:00:00,380,45.3773637925832,44.1,,0,62.4,20.8,5
2015-07-24 00:00:00,631,41,,,0,62.4,20.8,5
2015-07-23 00:00:00,1,56.4664650434395,39.4445306642774,25.5625478882553,0,67,22.4,4
2015-07-23 00:00:00,79,25.67,,46.4754,10,80.1,21.3,4
2015-07-23 00:00:00,88,52.3268716884094,,40.081975,10,80.1,21.3,4
2015-07-23 00:00:00,129,50.1588919869725,27.4,68.11475,0,65.8,20.5,4
2015-07-23 00:00:00,212,22,,,10,80.1,21.3,4
2015-07-23 00:00:00,266,,,,0,65.8,20.5,4
2015-07-23 00:00:00,308,50,,,10,80.1,21.3,4
2015-07-23 00:00:00,360,50.8180048949085,21.4453244894903,45.639325,0,65.8,20.5,4
2015-07-23 00:00:00,380,47.0483100929434,48,,0,65.8,20.5,4
2015-07-23 00:00:00,631,40,,,0,65.8,20.5,4
2015-07-22 00:00:00,1,77.5760382194089,39.3909325242965,46.8149511806739,9.8,54,25.6,3
2015-07-22 00:00:00,79,17,,53.3606625,0,73.4,22.7,3
2015-07-22 00:00:00,88,38.0623414601602,,43.2786833333333,0,73.4,22.7,3
2015-07-22 00:00:00,129,50.1536950575506,25.4,66.1475375,0.1,75.1,19.7,3
2015-07-22 00:00:00,212,18.67,,,0,73.4,22.7,3
2015-07-22 00:00:00,266,,,,0.1,75.1,19.7,3
2015-07-22 00:00:00,308,45,,,0,73.4,22.7,3
2015-07-22 00:00:00,360,59.394678437655,25.7895181183443,73.2787,0.1,75.1,19.7,3
2015-07-22 00:00:00,380,48.9613291284236,51.4,,0.1,75.1,19.7,3
2015-07-22 00:00:00,631,39,,,0.1,75.1,19.7,3
2015-07-21 00:00:00,1,65.1680906246413,40.5049522478265,40.9608838195168,0.2,61,23.5,2
2015-07-21 00:00:00,79,15.67,,35.311475,20,80.6,21.2,2
2015-07-21 00:00:00,88,36.7719576203065,,41.5573875,20,80.6,21.2,2
2015-07-21 00:00:00,129,46.1042557102667,26.3,64.9278215815984,0.5,77.8,19.4,2
2015-07-21 00:00:00,212,15.33,,,20,80.6,21.2,2
2015-07-21 00:00:00,266,,,,0.5,77.8,19.4,2
2015-07-21 00:00:00,308,37,,,20,80.6,21.2,2
2015-07-21 00:00:00,360,46.5209124524259,30.1353251518403,85.573775,0.5,77.8,19.4,2
2015-07-21 00:00:00,380,39.7288055547366,52.3,,0.5,77.8,19.4,2
2015-07-21 00:00:00,631,34.78,,,0.5,77.8,19.4,2
2015-07-20 00:00:00,1,40.0453730253284,36.6761022947106,33.2645437081183,23.2,67,23.1,1
2015-07-20 00:00:00,79,14.33,,41.0163875,30,81.3,20.8,1
2015-07-20 00:00:00,88,38.6809155737011,,56.5573625,30,81.3,20.8,1
2015-07-20 00:00:00,129,32.3353663490351,14.2,42.540975,0.8,81.5,18.4,1
2015-07-20 00:00:00,212,12,,,30,81.3,20.8,1
2015-07-20 00:00:00,266,,,,0.8,81.5,18.4,1
2015-07-20 00:00:00,308,29,,,30,81.3,20.8,1
2015-07-20 00:00:00,360,29.9551584310071,31.4972223114801,41.8032625,0.8,81.5,18.4,1
2015-07-20 00:00:00,380,30.7820823557127,53.5,,0.8,81.5,18.4,1
2015-07-20 00:00:00,631,35.94,,,0.8,81.5,18.4,1
2015-07-19 00:00:00,1,39.4300470039313,33.4081295905691,57.1006914193018,15,54,25.7,0
2015-07-19 00:00:00,79,13,,39.7623,20,80.7,21,0
2015-07-19 00:00:00,88,36.0702978281718,,47.9508125,20,80.7,21,0
2015-07-19 00:00:00,129,33.3327789649095,20.6,52.62295,0.5,75.7,19.1,0
2015-07-19 00:00:00,212,14.67,,,20,80.7,21,0
2015-07-19 00:00:00,266,,,,0.5,75.7,19.1,0
2015-07-19 00:00:00,308,30,,,20,80.7,21,0
2015-07-19 00:00:00,360,35.1572405034089,30.1432568717113,65.4098375,0.5,75.7,19.1,0
2015-07-19 00:00:00,380,20.7706902420388,53.1,,0.5,75.7,19.1,0
2015-07-19 00:00:00,631,38.22,,,0.5,75.7,19.1,0
2015-07-18 00:00:00,1,54.5196837191411,38.8617538715055,46.7480739374757,0,51,25.8,6
2015-07-18 00:00:00,79,15.33,,53.8524375,0,77.9,21.4,6
2015-07-18 00:00:00,88,38.6380212150761,,51.3934375,0,77.9,21.4,6
2015-07-18 00:00:00,129,39.8427491895755,25.4,66.8852375,0.4,75.4,19.1,6
2015-07-18 00:00:00,212,17.33,,,0,77.9,21.4,6
2015-07-18 00:00:00,266,,,,0.4,75.4,19.1,6
2015-07-18 00:00:00,308,33,,,0,77.9,21.4,6
2015-07-18 00:00:00,360,50.6384831958317,30.8335599772534,64.35245,0.4,75.4,19.1,6
2015-07-18 00:00:00,380,67.7217919107224,49.6,,0.4,75.4,19.1,6
2015-07-18 00:00:00,631,37.4,,,0.4,75.4,19.1,6
2015-07-17 00:00:00,1,55.9646369111042,42.4713572921924,54.1075953007225,0,53,24.7,5
2015-07-17 00:00:00,79,17.67,,59.5573625,0,67.6,23.1,5
2015-07-17 00:00:00,88,45.5864809400041,,60.4215571428571,0,67.6,23.1,5
2015-07-17 00:00:00,129,45.6277864011236,26.8,68.8524666666667,0,64.4,20.9,5
2015-07-17 00:00:00,212,20,,,0,67.6,23.1,5
2015-07-17 00:00:00,266,,,,0,64.4,20.9,5
2015-07-17 00:00:00,308,39,,,0,67.6,23.1,5
2015-07-17 00:00:00,360,49.6607979971162,21.9166000754803,97.8688625,0,64.4,20.9,5
2015-07-17 00:00:00,380,64.6791127830191,52,,0,64.4,20.9,5
2015-07-17 00:00:00,631,34.51,,,0,64.4,20.9,5
2015-07-16 00:00:00,1,62.0803562687815,47.0685626574908,30.756685696546,0,47,26.1,4
2015-07-16 00:00:00,79,20,,53.5573625,0,76.7,21.8,4
2015-07-16 00:00:00,88,44.4662876439127,,51.6393625,0,76.7,21.8,4
2015-07-16 00:00:00,129,45.0923025755317,26.6,83.8524625,0.9,72.4,19.8,4
2015-07-16 00:00:00,212,21.67,,,0,76.7,21.8,4
2015-07-16 00:00:00,266,,,,0.9,72.4,19.8,4
2015-07-16 00:00:00,308,42,,,0,76.7,21.8,4
2015-07-16 00:00:00,360,54.0637283526503,25.1809642841807,95.409825,0.9,72.4,19.8,4
2015-07-16 00:00:00,380,47.5449206242422,51.7,,0.9,72.4,19.8,4
2015-07-16 00:00:00,631,34.08,,,0.9,72.4,19.8,4
2015-07-15 00:00:00,1,55.2740882005776,43.6391968472071,40.4754287632725,0,52,25.6,3
2015-07-15 00:00:00,79,18,,40.65575,0,82.6,21.3,3
2015-07-15 00:00:00,88,44.0575337610608,,51.88525,0,82.6,21.3,3
2015-07-15 00:00:00,129,45.3918599579029,20.4,35.9016375,1.3,79.6,19.3,3
2015-07-15 00:00:00,212,23.33,,,0,82.6,21.3,3
2015-07-15 00:00:00,266,,,,1.3,79.6,19.3,3
2015-07-15 00:00:00,308,41,,,0,82.6,21.3,3
2015-07-15 00:00:00,360,47.7390098504466,25.1642747771773,39.14755,1.3,79.6,19.3,3
2015-07-15 00:00:00,380,42.4852688594179,50.9,,1.3,79.6,19.3,3
2015-07-15 00:00:00,631,34.16,,,1.3,79.6,19.3,3
2015-07-14 00:00:00,1,53.1294104931915,43.2891128407747,65.3083350908593,0,49,25.7,2
2015-07-14 00:00:00,79,16,,58.2295125,0,74.3,22.9,2
2015-07-14 00:00:00,88,45.4997421673604,,56.3114625,0,74.3,22.9,2
2015-07-14 00:00:00,129,45.1822317223877,24,75.4918125,0,64.9,21.6,2
2015-07-14 00:00:00,212,25,,,0,74.3,22.9,2
2015-07-14 00:00:00,266,,,,0,64.9,21.6,2
2015-07-14 00:00:00,308,44,,,0,74.3,22.9,2
2015-07-14 00:00:00,360,46.1687764636017,17.0600154100584,87.86885,0,64.9,21.6,2
2015-07-14 00:00:00,380,46.5071956464066,43.9,,0,64.9,21.6,2
2015-07-14 00:00:00,631,33.81,,,0,64.9,21.6,2
2015-07-13 00:00:00,1,53.8227733466361,42.9741933468868,54.7561366380393,0.3,55,24.8,1
2015-07-13 00:00:00,79,14,,60.4918125,0,73.2,22.4,1
2015-07-13 00:00:00,88,47.4703523774405,,55.081975,0,73.2,22.4,1
2015-07-13 00:00:00,129,42.8979049343915,23.2,77.9508375,0,65.6,20.9,1
2015-07-13 00:00:00,212,23,,,0,73.2,22.4,1
2015-07-13 00:00:00,266,,,,0,65.6,20.9,1
2015-07-13 00:00:00,308,46,,,0,73.2,22.4,1
2015-07-13 00:00:00,360,51.0273077239566,20.879200596841,97.37705,0,65.6,20.9,1
2015-07-13 00:00:00,380,40.5991225004367,48.4,,0,65.6,20.9,1
2015-07-13 00:00:00,631,43,,,0,65.6,20.9,1
2015-07-12 00:00:00,1,37.8800068463306,37.9785994735949,47.2790013067831,6,67,23,0
2015-07-12 00:00:00,79,30.54,,56.13935,4,65.1,23.2,0
2015-07-12 00:00:00,88,37.6367869538529,,52.1311375,4,65.1,23.2,0
2015-07-12 00:00:00,129,41.8132747755683,21.5,62.9508375,0,63.9,20.8,0
2015-07-12 00:00:00,212,21,,,4,65.1,23.2,0
2015-07-12 00:00:00,266,,,,0,63.9,20.8,0
2015-07-12 00:00:00,308,52.9,,,4,65.1,23.2,0
2015-07-12 00:00:00,360,40.3315925181106,19.2315805915913,64.672125,0,63.9,20.8,0
2015-07-12 00:00:00,380,49.2817043781763,38.3,,0,63.9,20.8,0
2015-07-12 00:00:00,631,42,,,0,63.9,20.8,0
2015-07-11 00:00:00,1,49.102120238605,39.8354515486929,42.2688128741093,0.6,55,24.7,6
2015-07-11 00:00:00,79,37.19,,64.6721125,0,66.4,23.6,6
2015-07-11 00:00:00,88,42.6129228695326,,46.4753875,0,66.4,23.6,6
2015-07-11 00:00:00,129,54.636088270771,20.9,71.0655625,0,56,22,6
2015-07-11 00:00:00,212,19,,,0,66.4,23.6,6
2015-07-11 00:00:00,266,,,,0,56,22,6
2015-07-11 00:00:00,308,53.1,,,0,66.4,23.6,6
2015-07-11 00:00:00,360,40.5320845476531,15.9887515961556,44.459025,0,56,22,6
2015-07-11 00:00:00,380,52.0930198875453,43.2,,0,56,22,6
2015-07-11 00:00:00,631,41,,,0,56,22,6
2015-07-10 00:00:00,1,55.2876163837439,37.7941413355775,58.7918528018372,0.3,46,26.2,5
2015-07-10 00:00:00,79,34.51,,36.540975,10,72.4,22.9,5
2015-07-10 00:00:00,88,56.2358919374084,,35.7377166666667,10,72.4,22.9,5
2015-07-10 00:00:00,129,50.4893733594884,23.9,64.918025,0,62.1,21.9,5
2015-07-10 00:00:00,212,21.33,,,10,72.4,22.9,5
2015-07-10 00:00:00,266,,,,0,62.1,21.9,5
2015-07-10 00:00:00,308,49.3,,,10,72.4,22.9,5
2015-07-10 00:00:00,360,46.1449394674836,18.2579443058493,53.188525,0,62.1,21.9,5
2015-07-10 00:00:00,380,49.1202828552923,43.8,,0,62.1,21.9,5
2015-07-10 00:00:00,631,40,,,0,62.1,21.9,5
2015-07-09 00:00:00,1,57.5900140204274,38.2007693742508,52.8129217576203,0,46,25.9,4
2015-07-09 00:00:00,79,33.68,,47.704925,0,68.9,23.1,4
2015-07-09 00:00:00,88,51.8258389259939,,51.14755,0,68.9,23.1,4
2015-07-09 00:00:00,129,50.1943583026036,21.1,85.081975,0,60.7,21.6,4
2015-07-09 00:00:00,212,23.67,,,0,68.9,23.1,4
2015-07-09 00:00:00,266,,,,0,60.7,21.6,4
2015-07-09 00:00:00,308,42,,,0,68.9,23.1,4
2015-07-09 00:00:00,360,46.6626179517386,19.3504055147955,55.8934375,0,60.7,21.6,4
2015-07-09 00:00:00,380,50.4202817788416,46.1,,0,60.7,21.6,4
2015-07-09 00:00:00,631,42,,,0,60.7,21.6,4
2015-07-08 00:00:00,1,57.8151333451288,39.2695174780559,55.6145922609462,0,45,26.7,3
2015-07-08 00:00:00,79,33.53,,56.1393625,0,70.2,22.6,3
2015-07-08 00:00:00,88,51.9003609369742,,60.2459,0,70.2,22.6,3
2015-07-08 00:00:00,129,55.0222943789967,25.6,79.1803375,0.3,66.7,21,3
2015-07-08 00:00:00,212,26,,,0,70.2,22.6,3
2015-07-08 00:00:00,266,,,,0.3,66.7,21,3
2015-07-08 00:00:00,308,47,,,0,70.2,22.6,3
2015-07-08 00:00:00,360,44.496767371086,19.0103409271103,48.34425,0.3,66.7,21,3
2015-07-08 00:00:00,380,52.2124887685772,48.9,,0.3,66.7,21,3
2015-07-08 00:00:00,631,45,,,0.3,66.7,21,3
2015-07-07 00:00:00,1,73.1640525941166,49.000695379484,61.460034894067,0,44,26.6,2
2015-07-07 00:00:00,79,16,,46.4262375,0,79.5,21.5,2
2015-07-07 00:00:00,88,63.7357754627953,,44.9999875,0,79.5,21.5,2
2015-07-07 00:00:00,129,56.0519725320346,27.5,46.2295,0.1,77.7,19.4,2
2015-07-07 00:00:00,212,31.33,,,0,79.5,21.5,2
2015-07-07 00:00:00,266,,,,0.1,77.7,19.4,2
2015-07-07 00:00:00,308,52,,,0,79.5,21.5,2
2015-07-07 00:00:00,360,65.1990660092523,30.4477110295367,46.7213125,0.1,77.7,19.4,2
2015-07-07 00:00:00,380,54.2053451311478,64.9,,0.1,77.7,19.4,2
2015-07-07 00:00:00,631,47,,,0.1,77.7,19.4,2
2015-07-06 00:00:00,1,58.9139803595821,42.5117562398703,67.9155092845274,0,45,26.4,1
2015-07-06 00:00:00,79,23.33,,61.2295125,0,76.4,22.1,1
2015-07-06 00:00:00,88,54.9435759559282,,54.0983625,0,76.4,22.1,1
2015-07-06 00:00:00,129,58.1840526186595,24.2,93.196725,0.1,67.4,21.1,1
2015-07-06 00:00:00,212,36.67,,,0,76.4,22.1,1
2015-07-06 00:00:00,266,,,,0.1,67.4,21.1,1
2015-07-06 00:00:00,308,51,,,0,76.4,22.1,1
2015-07-06 00:00:00,360,58.1477621042687,19.9313630465168,89.0164,0.1,67.4,21.1,1
2015-07-06 00:00:00,380,52.4643389288658,49.4,,0.1,67.4,21.1,1
2015-07-06 00:00:00,631,46,,,0.1,67.4,21.1,1
2015-07-05 00:00:00,1,49.242238451797,35.0408745891238,66.892076967413,7.3,72,22.4,0
2015-07-05 00:00:00,79,30.67,,74.5082,10,65.7,24.1,0
2015-07-05 00:00:00,88,49.8947415401102,,66.63935,10,65.7,24.1,0
2015-07-05 00:00:00,129,56.790033342133,22.1,82.1311625,0,58.2,22.6,0
2015-07-05 00:00:00,212,42,,,10,65.7,24.1,0
2015-07-05 00:00:00,266,,,,0,58.2,22.6,0
2015-07-05 00:00:00,308,55,,,10,65.7,24.1,0
2015-07-05 00:00:00,360,58.7025281749889,20.6742958541881,55.057375,0,58.2,22.6,0
2015-07-05 00:00:00,380,51.0257928543017,36.5,,0,58.2,22.6,0
2015-07-05 00:00:00,631,46,,,0,58.2,22.6,0
2015-07-04 00:00:00,1,62.1816409498329,40.4571765452257,59.9918899243161,0,61,23.4,6
2015-07-04 00:00:00,79,38,,60.2459,0,64.3,23.3,6
2015-07-04 00:00:00,88,53.7185225911789,,51.63935,0,64.3,23.3,6
2015-07-04 00:00:00,129,66.2442911307578,26.3,66.8852375,0,54.4,22.2,6
2015-07-04 00:00:00,212,42,,,0,64.3,23.3,6
2015-07-04 00:00:00,266,,,,0,54.4,22.2,6
2015-07-04 00:00:00,308,90,,,0,64.3,23.3,6
2015-07-04 00:00:00,360,64.9237913245421,31.9217096727092,49.5983625,0,54.4,22.2,6
2015-07-04 00:00:00,380,48.8810963362259,51.5,,0,54.4,22.2,6
2015-07-04 00:00:00,631,45,,,0,54.4,22.2,6
2015-07-03 00:00:00,1,63.1215704901326,41.482516032878,65.9648071684117,6.6,53,24.8,5
2015-07-03 00:00:00,79,39.67,,53.0164,20,59.6,24.1,5
2015-07-03 00:00:00,88,55.6254844346294,,62.4590125,20,59.6,24.1,5
2015-07-03 00:00:00,129,62.4081834229734,27.4,74.5082125,0,53.1,22.8,5
2015-07-03 00:00:00,212,42,,,20,59.6,24.1,5
2015-07-03 00:00:00,266,,,,0,53.1,22.8,5
2015-07-03 00:00:00,308,80,,,20,59.6,24.1,5
2015-07-03 00:00:00,360,62.693888149657,25.3057839371025,45.565575,0,53.1,22.8,5
2015-07-03 00:00:00,380,51.5049963148826,45.7,,0,53.1,22.8,5
2015-07-03 00:00:00,631,47,,,0,53.1,22.8,5
2015-07-02 00:00:00,1,61.7460856960781,38.7785340637237,64.3268929380485,0,47,25,4
2015-07-02 00:00:00,79,41.33,,64.6721375,0,60.5,23.7,4
2015-07-02 00:00:00,88,43.643576752329,,57.0492,0,60.5,23.7,4
2015-07-02 00:00:00,129,58.179099093363,25.2,91.967225,0,52.2,22.8,4
2015-07-02 00:00:00,212,42,,,0,60.5,23.7,4
2015-07-02 00:00:00,266,,,,0,52.2,22.8,4
2015-07-02 00:00:00,308,74,,,0,60.5,23.7,4
2015-07-02 00:00:00,360,57.5384512935893,25.7178801261572,64.2541,0,52.2,22.8,4
2015-07-02 00:00:00,380,53.4627249374458,49,,0,52.2,22.8,4
2015-07-02 00:00:00,631,49,,,0,52.2,22.8,4
2015-07-01 00:00:00,1,64.8381301570722,39.3862795047878,50.0603521413413,0,40,26.4,3
2015-07-01 00:00:00,79,43,,56.0655625,0,62.1,22.9,3
2015-07-01 00:00:00,88,52.803963346394,,47.950825,0,62.1,22.9,3
2015-07-01 00:00:00,129,52.9285863529029,23.3,57.5409875,0,53.2,22.2,3
2015-07-01 00:00:00,212,37,,,0,62.1,22.9,3
2015-07-01 00:00:00,266,,,,0,53.2,22.2,3
2015-07-01 00:00:00,308,68,,,0,62.1,22.9,3
2015-07-01 00:00:00,360,61.0742809838427,29.9750109040923,53.36065,0,53.2,22.2,3
2015-07-01 00:00:00,380,56.0309242655472,51.7,,0,53.2,22.2,3
2015-07-01 00:00:00,631,51,,,0,53.2,22.2,3
2015-06-30 00:00:00,1,74.0755546031878,40.1166834390746,69.2830922810372,0,43,25.7,2
2015-06-30 00:00:00,79,39.33,,66.3934375,0,64.2,22.5,2
2015-06-30 00:00:00,88,51.8832131281385,,61.2295,0,64.2,22.5,2
2015-06-30 00:00:00,129,54.8794442255931,23.2,76.4754125,0,56.2,21.3,2
2015-06-30 00:00:00,212,32,,,0,64.2,22.5,2
2015-06-30 00:00:00,266,,,,0,56.2,21.3,2
2015-06-30 00:00:00,308,69,,,0,64.2,22.5,2
2015-06-30 00:00:00,360,58.2282550513223,23.0442215258579,58.549175,0,56.2,21.3,2
2015-06-30 00:00:00,380,46.7146041743707,46.94,,0,56.2,21.3,2
2015-06-30 00:00:00,631,45,,,0,56.2,21.3,2
2015-06-29 00:00:00,1,50.608598828441,29.5293653853011,48.2312245314777,0,40,26.9,1
2015-06-29 00:00:00,79,35.67,,24.098375,0,67.1,22.2,1
2015-06-29 00:00:00,88,41.7864922839196,,45.2459,0,67.1,22.2,1
2015-06-29 00:00:00,129,47.1150501535247,16.5,55.0819714285714,0,59.2,20.7,1
2015-06-29 00:00:00,212,27,,,0,67.1,22.2,1
2015-06-29 00:00:00,266,,,,0,59.2,20.7,1
2015-06-29 00:00:00,308,52,,,0,67.1,22.2,1
2015-06-29 00:00:00,360,44.4687674375191,19.4165253687081,49.918025,0,59.2,20.7,1
2015-06-29 00:00:00,380,37.6111677397713,42.73,,0,59.2,20.7,1
2015-06-29 00:00:00,631,40,,,0,59.2,20.7,1
2015-06-28 00:00:00,1,37.9916634886921,29.2870922348771,48.9547630014242,0,44,25.7,0
2015-06-28 00:00:00,88,33.0786858889135,,39.836075,0,64.7,22.6,0
2015-06-28 00:00:00,129,37.0707011662537,10.6,48.442625,0,53.5,21.4,0
2015-06-28 00:00:00,266,,,,0,53.5,21.4,0
